Stations_id;von_datum;bis_datum;Stationshoehe;geoBreite;geoLaenge;Stationsname Bundesland;Abgabe
15850;20231008;20250505;416;49.5248;7.6431;Frankelbach;Rheinland-Pfalz;Frei
15851;20231008;20250505;483;50.7668;7.9735;Herdorf/Mahlscheid;Rheinland-Pfalz;Frei
15911;20210601;20250505;279;51.1347;14.4344;Großpostwitz-Denkwitz;Sachsen;Frei
15930;20180101;20250506;920;47.4921;11.1747;Garmisch-Partenkirchen (Kanker);Bayern;Frei
15958;20201104;20250505;287;50.3996;7.2651;Glees/Laacher See;Rheinland-Pfalz;Frei
15960;20220120;20250506;580;47.8352;11.4149;Eurasburg/Obb.-Beuerberg;Bayern;Frei
15976;20200402;20250505;216;49.9529;8.2107;Ober-Olm/Bellem;Rheinland-Pfalz;Frei
15978;20200402;20250505;316;49.5044;7.8618;Sembach;Rheinland-Pfalz;Frei
15986;20180618;20250506;345;50.5355;7.9192;Härtlingen;Rheinland-Pfalz;Frei
15987;20231008;20250505;691;50.2666;6.3782;Wascheid;Rheinland-Pfalz;Frei
15988;20231008;20250505;538;50.4244;7.7300;Neuhäusel;Rheinland-Pfalz;Frei
15989;20231008;20250505;649;49.7410;7.1936;Leisel;Rheinland-Pfalz;Frei
17235;20230807;20250506;250;49.6661;8.8051;Fürth/Odenwald-Krumbach;Hessen;
17237;20230807;20250506;195;50.8155;8.9153;Kirchhain/Ohm;Hessen;
17444;20240101;20250506;40;52.4320;13.2450;Berlin-Zehlendorf-Düppel;Berlin;Frei
17445;20240101;20250506;37;52.4080;13.2660;Berlin-Schönow;Berlin;Frei
17446;20240101;20250506;33;52.4040;13.1400;Berlin-Hubertusbrücke;Berlin;Frei
17447;20240101;20250506;35;52.4210;13.1650;Berlin-Colonie Alsen;Berlin;Frei
17448;20240101;20250506;43;52.3890;13.4020;Berlin-Lichtenrade (Lockestr.);Berlin;Frei
17449;20240101;20250506;35;52.4940;13.3280;Berlin-Wilmersdorf;Berlin;Frei
17450;20240101;20250506;41;52.4800;13.2610;Berlin-Grunewald;Berlin;Frei
17451;20240101;20250506;34;52.5210;13.2860;Berlin-Charlottenburg (Mollwitzstr.);Berlin;Frei
17452;20240101;20250506;34;52.5420;13.3370;Berlin-Wedding;Berlin;Frei
17453;20240101;20250506;34;52.5390;13.2300;Berlin-Haselhorst;Berlin;Frei
17454;20240101;20250506;33;52.5570;13.1990;Berlin-Hakenfelde;Berlin;Frei
17455;20240101;20250506;31;52.4890;13.1810;Berlin-Gatow;Berlin;Frei
17456;20240101;20250506;33;52.5320;13.1410;Berlin-Staaken;Berlin;Frei
17457;20240101;20250506;39;52.5660;13.3470;Berlin-Reinickendorf;Berlin;Frei
17458;20240101;20250506;39;52.6290;13.2660;Berlin-Frohnau (Bifröstweg);Berlin;Frei
17459;20240101;20250506;34;52.6020;13.2370;Berlin-Heiligensee;Berlin;Frei
17460;20240101;20250506;35;52.4840;13.4420;Berlin-Neukölln;Berlin;Frei
17461;20240101;20250506;34;52.4690;13.4660;Berlin-Köllnische Heide;Berlin;Frei
17462;20240101;20250506;34;52.4520;13.4580;Berlin-Britz;Berlin;Frei
17463;20240101;20250506;36;52.4280;13.4910;Berlin-Rudow (Stubenrauchstr.);Berlin;Frei
17464;20240101;20250506;35;52.4420;13.5040;Berlin-Johannisthal (Winckelmannstr.);Berlin;Frei
17465;20240101;20250506;35;52.4160;13.5770;Berlin-Grünau;Berlin;Frei
17466;20240101;20250506;35;52.3770;13.6420;Berlin-Schmöckwitz/Dahme;Berlin;Frei
17467;20240101;20250506;36;52.4440;13.5830;Berlin-Köpenick/Spree;Berlin;Frei
17468;20240101;20250506;36;52.4500;13.6200;Berlin-Friedrichshagen-Hirschgarten;Berlin;Frei
17469;20240101;20250506;35;52.4140;13.6710;Berlin-Köpenick-Müggelheim;Berlin;Frei
17470;20240101;20250506;36;52.4980;13.4880;Berlin-Rummelsburg;Berlin;Frei
17471;20240101;20250506;37;52.5020;13.5540;Berlin-Biesdorf;Berlin;Frei
17472;20240101;20250506;34;52.4630;13.5120;Berlin-Oberschöneweide;Berlin;Frei
17473;20240101;20250506;35;52.5100;13.4270;Berlin-Friedrichshain/Spree;Berlin;Frei
17474;20240101;20250506;47;52.5450;13.4390;Berlin-Pankow-Prenzlauer Berg;Berlin;Frei
17475;20240101;20250506;41;52.5530;13.3840;Berlin-Gesundbrunnen;Berlin;Frei
17476;20240101;20250506;50;52.5450;13.5370;Berlin-Marzahn-Bürknersfelde;Berlin;Frei
17477;20240101;20250506;51;52.5670;13.4910;Berlin-Lichtenberg-Malchow;Berlin;Frei
17478;20240101;20250506;56;52.5450;13.4930;Berlin-Hohenschönhausen;Berlin;Frei
17479;20240101;20250506;49;52.6120;13.4530;Berlin-Karow;Berlin;Frei
17480;20240101;20250506;37;52.4290;13.7180;Berlin-Hessenwinkel;Berlin;Frei
17481;20240101;20250506;43;52.4130;13.3760;Berlin-Marienfelde (Grillostr.);Berlin;Frei
17482;20240101;20250506;36;52.5040;13.5470;Berlin/Biesdorfer Baggersee;Berlin;Frei
17483;20240101;20250506;36;52.5350;13.3750;Berlin-Mitte/Südpanke;Berlin;Frei
17484;20240101;20250506;37;52.5800;13.3080;Berlin-Borsigwalde;Berlin;Frei
17485;20240101;20250506;40;52.4400;13.3270;Berlin-Lichterfelde;Berlin;Frei
17486;20240101;20250506;33;52.5200;13.2020;Berlin-Wilhelmstadt;Berlin;Frei
17487;20240101;20250506;36;52.4970;13.3980;Berlin-Kreuzberg;Berlin;Frei
17488;20240101;20250506;36;52.6110;13.3160;Berlin-Waidmannslust;Berlin;Frei
17489;20240101;20250506;46;52.5780;13.4360;Berlin-Heinersdorf;Berlin;Frei
17490;20240101;20250506;44;52.5890;13.3810;Berlin-Pankow-Rosenthal;Berlin;Frei
17491;20240101;20250506;53;52.6170;13.3840;Berlin-Blankenfelde;Berlin;Frei
17572;20231114;20250505;140;50.0395;8.4099;Flörsheim-Wicker;Hessen;
17574;20231122;20250505;152;49.4372;8.1959;Wachenheim/Pfalz;Rheinland-Pfalz;
17576;20250317;20250505;123;49.8657;8.2433;Selzen;Rheinland-Pfalz;
17577;20231114;20250505;182;49.7950;8.2532;Dolgesheim;Rheinland-Pfalz;
17578;20231114;20250505;121;50.5497;7.1461;Neuenahr, Bad;Rheinland-Pfalz;
17580;20231114;20250505;253;49.6972;6.6348;Konz-Niedermennig;Rheinland-Pfalz;
17581;20250402;20250505;117;49.3945;8.1923;Ruppertsberg/Weinstraße;Rheinland-Pfalz;
17582;20231114;20250505;100;49.4380;8.3329;Mutterstadt;Rheinland-Pfalz;
17583;20231114;20250505;98;49.4395;8.3977;Ludwigshafen-Rheingönheim;Rheinland-Pfalz;
17584;20231114;20250505;100;49.5361;8.3246;Frankenthal/Pfalz;Rheinland-Pfalz;
17585;20231114;20250505;95;49.5069;8.3229;Frankenthal/Pfalz-Eppstein;Rheinland-Pfalz;
17586;20231114;20250505;111;49.4049;8.2631;Meckenheim/Pfalz;Rheinland-Pfalz;
17587;20231114;20250505;100;50.4611;7.3731;Leutesdorf;Rheinland-Pfalz;
17588;20231114;20250505;161;49.5576;8.2204;Laumersheim;Rheinland-Pfalz;
17589;20231114;20250505;281;49.8488;6.8634;Klüsserath;Rheinland-Pfalz;
17590;20231114;20250505;134;49.3130;8.2040;Neustadt/Weinstraße-Lachen-Speyerdorf;Rheinland-Pfalz;
17591;20231114;20250505;176;50.1111;7.7149;Oberwesel (Klippelberg);Rheinland-Pfalz;
17592;20231114;20250505;144;49.8931;7.8616;Guldental;Rheinland-Pfalz;
17593;20231114;20250505;132;50.1873;7.3431;Müden/Mosel;Rheinland-Pfalz;
17594;20231114;20250505;98;49.4141;8.3975;Limburgerhof/Pfalz;Rheinland-Pfalz;
17595;20231114;20250505;94;49.5566;8.4021;Frankenthal/Pfalz-Mörsch;Rheinland-Pfalz;
17596;20231114;20250505;131;49.2658;8.2244;Freimersheim/Pfalz;Rheinland-Pfalz;
17597;20250402;20250505;197;49.9391;6.9853;Maring-Noviand/Lieser;Rheinland-Pfalz;
17598;20231114;20250505;150;49.8811;8.1489;Saulheim;Rheinland-Pfalz;
19100;20201104;20250505;97;50.4563;7.4962;Neuwied-Torney;Rheinland-Pfalz;Frei
19118;20221120;20250505;84;52.6065;13.8109;Wesendahl-BB (Obst);Brandenburg;
19126;20190911;20250506;88;52.1803;9.9535;Hildesheim Flugplatz;Niedersachsen;Frei
19128;20210803;20250505;506;47.9800;12.5479;Traunreut-Stein;Bayern;Frei
19130;20221119;20250506;353;50.7917;11.6614;Hummelshain-Trockenborn;Thüringen;Frei
19131;20221119;20250506;408;50.7036;11.0181;Gräfinau-Angstedt;Thüringen;Frei
19133;20221119;20250506;224;51.3708;10.8475;Sondershausen/Kyffhäuserkreis;Thüringen;Frei
19134;20221119;20250506;210;50.9614;10.0714;Gerstungen/Werra;Thüringen;Frei
19135;20221119;20250506;191;51.5061;10.7714;Nordhausen-Salza;Thüringen;Frei
19137;20221119;20250506;155;51.1450;11.2075;Frohndorf bei Sömmerda;Thüringen;Frei
19138;20200906;20250506;358;50.6683;11.9778;Zeulenroda/Greiz;Thüringen;Frei
19140;20201101;20250506;278;50.9657;10.6988;Gotha;Thüringen;Frei
19142;20221104;20250505;294;50.8027;10.2229;Salzungen, Bad;Thüringen;
19143;20221104;20250505;228;50.8869;11.7229;Bollberg;Thüringen;
19144;20221104;20250505;360;50.8326;11.0609;Bösleben;Thüringen;
19145;20221104;20250505;441;50.6502;11.8808;Burkersdorf;Thüringen;
19146;20221120;20240507;231;51.0621;11.3214;Buttelstedt;Thüringen;
19147;20221104;20250505;182;51.0768;10.8614;Dachwig/Ilm;Thüringen;
19148;20221104;20250505;248;50.9277;12.3202;Dobitschen;Thüringen;
19149;20221104;20250505;242;51.0069;11.6604;Dornburg;Thüringen;
19150;20221104;20250505;220;50.9447;12.5193;Ehrenhain;Thüringen;
19151;20221104;20250505;192;50.9923;11.0571;Erfurt;Thüringen;
19152;20221104;20250505;288;50.9774;10.7802;Friemar;Thüringen;
19153;20221120;20250505;247;51.0453;10.8312;Gierstädt, Kreis Gotha;Thüringen;
19154;20221120;20250505;247;51.2317;10.4843;Görmar;Thüringen;
19155;20221120;20250505;281;50.9104;12.2093;Großenstein;Thüringen;
19156;20221120;20250505;421;50.8109;11.2613;Haufeld;Thüringen;
19157;20221120;20250505;388;50.4185;10.7775;Heßberg;Thüringen;
19158;20221120;20250505;476;51.3159;10.1788;Kalteneber;Thüringen;
19159;20221220;20250505;190;51.2512;11.0986;Kindelbrück;Thüringen;
19160;20221120;20250504;326;51.2858;10.9165;Kirchengel;Thüringen;
19161;20221120;20250505;216;51.1999;10.8645;Kutzleben;Thüringen;
19162;20221120;20250505;135;51.3768;11.3776;Mönchpfiffel;Thüringen;
19163;20221120;20250505;682;50.5889;11.1372;Oberweißbach;Thüringen;
19165;20221120;20250505;174;51.1000;11.1497;Schloßvippach, Kreis Sömmerda;Thüringen;
19166;20221120;20250505;186;51.1649;10.9739;Straußfurt, Kreis Sömmerda;Thüringen;
19171;20200901;20250505;13;54.0039;9.8555;Hasenkrug-Hardebek;Schleswig-Holstein;Frei
19172;20200901;20250505;48;54.0246;9.3880;Wacken;Schleswig-Holstein;Frei
19207;20230401;20250505;16;53.8178;12.0645;Gülzow-Prüzen;Mecklenburg-Vorpommern;Frei
19225;20201125;20250505;560;50.5352;10.0966;Fladungen-Leubach;Bayern;Frei
19227;20230109;20250506;106;51.8335;11.2090;Ditfurt;Sachsen-Anhalt;Frei
19228;20230109;20250506;442;51.6919;10.8593;Hasselfelde/Harz;Sachsen-Anhalt;
19229;20240628;20250506;133;51.8850;10.9632;Mahndorf;Sachsen-Anhalt;
19230;20230109;20250506;198;51.6594;11.3573;Stangerode;Sachsen-Anhalt;
19232;20230109;20250506;84;52.3144;11.0563;Weferlingen/Aller;Sachsen-Anhalt;
19233;20230109;20250506;113;51.2757;11.4671;Wendelstein/Unstrut;Sachsen-Anhalt;
19234;20230109;20250506;243;51.5758;11.2787;Wippra/Harz;Sachsen-Anhalt;
19238;20200610;20250506;460;48.2981;12.9586;Simbach am Inn-Grub;Bayern;Frei
19243;20240101;20250505;8;54.6831;8.4721;Föhr;Schleswig-Holstein;Frei
19244;20200903;20250506;300;49.1939;7.3714;Hornbach/Südwestpfalz;Rheinland-Pfalz;Frei
19246;20210318;20211029;321;50.3078;9.7891;Brückenau, Bad (Pegelhaus);Bayern;
19270;20210204;20250506;865;50.4465;11.0060;Bleßberg;Thüringen;Frei
19271;20220214;20250503;280;50.2996;9.7436;Brückenau, Bad-Staatsbad;Bayern;Frei
19272;20210205;20250506;303;50.2980;10.9242;Kösfeld;Bayern;
19274;20211210;20250505;610;47.8529;11.4999;Geretsried/Isar;Bayern;
19275;20210803;20250505;455;50.3636;11.4917;Nordhalben-Mauthaus;Bayern;Frei
19277;20211210;20250505;784;47.6476;10.8197;Halblech-Trauchgau/Ostallgäu;Bayern;
19299;20210401;20250506;463;49.8713;11.7883;Speichersdorf;Bayern;Frei
19303;20211218;20250505;200;49.9224;8.0183;Appenheim;Rheinland-Pfalz;
19304;20211218;20250505;123;49.9152;7.9555;Dromersheim;Rheinland-Pfalz;
19310;20221119;20250505;175;50.2356;8.6764;Ober-Erlenbach;Hessen;
19311;20221119;20250505;81;49.9807;7.9587;Geisenheim/Rhein;Hessen;
19312;20221120;20250505;188;51.3188;9.8724;Witzenhausen-Wendershausen;Hessen;
19313;20221120;20250505;89;49.8431;8.5462;Griesheim b. Darmstadt;Hessen;
19314;20221120;20250505;185;50.3242;8.7196;Friedberg-Ockstadt;Hessen;
19315;20221120;20250505;86;49.8537;8.4536;Riedstadt;Hessen;
19316;20221120;20250505;228;51.1634;10.0256;Vogelsburg;Hessen;
19317;19740101;19810630;486;48.2333;11.5667;Oberschleißheim/Flugplatz;Bayern;
19319;20211101;20250506;340;50.2891;7.0888;Anschau;Rheinland-Pfalz;Frei
19329;20230114;20250506;30;52.8192;11.0274;Salzwedel-Tylsen;Sachsen-Anhalt;Frei
19330;20230114;20250506;427;51.6850;11.1124;Gernrode (Bremer Teich);Sachsen-Anhalt;
19338;20230114;20250506;28;51.3924;6.6677;Duisburg-Rumeln;Nordrhein-Westfalen;
19339;20230114;20250506;23;51.5689;6.5945;Rheinberg/Niederrhein;Nordrhein-Westfalen;
19340;20230114;20250506;23;51.5205;6.6905;Rheinberg-Orsoy;Nordrhein-Westfalen;
19341;20230114;20250506;27;51.4087;6.5575;Neukirchen-Vluyn-Niep;Nordrhein-Westfalen;
19343;20230115;20250506;20;51.6216;6.5416;Alpen-Menzelen-Ost;Nordrhein-Westfalen;
19344;20230115;20250506;25;51.4523;6.6380;Moers (Klever Strasse);Nordrhein-Westfalen;
19345;20230115;20250506;28;51.4237;6.5996;Kapellen;Nordrhein-Westfalen;
19346;20230115;20250506;24;51.5031;6.5289;Kamp-Lintfort/Niederrhein;Nordrhein-Westfalen;
19347;20230115;20250506;25;51.5213;6.4705;Kamp-Lintfort-Hoerstgen;Nordrhein-Westfalen;
19349;20230115;20250506;21;51.4583;6.7050;Duisburg-Homberg;Nordrhein-Westfalen;
19350;20230115;20250506;22;51.5476;6.6484;Rheinberg-Eversael;Nordrhein-Westfalen;
19351;20230115;20250506;23;51.5387;6.5885;Rheinberg (Alte Landstrasse);Nordrhein-Westfalen;
19361;20211029;20250506;540;50.4159;11.0437;Frankenblick-Rauenstein;Thüringen;Frei
19362;20211029;20250506;720;50.4602;11.0858;Neuhaus-Steinheid (Thür.);Thüringen;Frei
19363;20220321;20250506;409;48.9532;10.9135;Treuchtlingen;Bayern;Frei
19366;20211129;20250506;242;49.1505;7.9174;Annweiler am Trifels-Stein;Rheinland-Pfalz;Frei
19367;20211129;20250506;174;49.2133;7.9800;Annweiler am Trifels/Pfalz;Rheinland-Pfalz;Frei
19368;20220607;20250506;120;51.3554;12.3424;Leipzig (Kläranlage Rosental);Sachsen;
19370;20220621;20250506;103;51.3601;12.3027;Leipzig-Böhlitz-Ehrenberg;Sachsen;
19371;20221018;20250506;112;51.2936;12.3555;Markkleeberg;Sachsen;
19372;20220621;20250506;120;51.3031;12.2046;Markranstädt (Kläranlage);Sachsen;
19373;20221018;20250506;110;51.4750;12.1952;Wiedemar (Kläranlage);Sachsen;
19374;20221018;20250506;123;51.4214;12.3094;Schkeuditz-Radefeld (Kläranlage);Sachsen;
19375;20220621;20250506;97;51.3592;12.2080;Schkeuditz-Dölzig (Kläranlage);Sachsen;
19376;20221018;20250506;117;51.3954;12.4842;Taucha-Seegeritz (Kläranlage);Sachsen;
19377;20220621;20250506;130;51.3231;12.4479;Leipzig-Mölkau;Sachsen;
19379;20221018;20250506;109;51.3519;12.3813;Leipzig-Zentrum-Nord;Sachsen;
19380;20220621;20250506;127;51.3588;12.4631;Leipzig-Paunsdorf;Sachsen;
19381;20221018;20250506;143;51.3146;12.4175;Leipzig-Probstheida;Sachsen;
19382;20220621;20250506;96;51.3900;12.2171;Schkeuditz/Weiße Elster;Sachsen;
19383;20220621;20250506;102;51.3728;12.3069;Leipzig-Wahren (Kläranlage);Sachsen;
19384;20220607;20250506;117;51.3213;12.3100;Leipzig-Grünau-Ost;Sachsen;
19386;20220621;20250506;107;51.3680;12.3361;Leipzig-Möckern;Sachsen;
19390;20221018;20250506;120;51.2481;12.2723;Leipzig-Knautnaundorf (Kläranlage);Sachsen;
19407;20221024;20250506;781;47.5590;11.4368;Lenggries-Vorderriss;Bayern;Frei
19410;20221024;20250506;838;47.5199;11.4401;Lenggries (Rissbachwehr);Bayern;
19411;20221024;20250506;825;47.6075;11.4205;Jachenau/Tölzer Land;Bayern;Frei
19426;20240201;20250506;910;47.4433;11.2708;Mittenwald/Isartal;Bayern;Frei
19444;20221120;20250505;249;51.5261;9.4725;Hofgeismar-Beberbeck/Reinhardswald;Hessen;
19445;20221120;20250505;202;50.8477;9.6856;Hersfeld, Bad (Eichhof);Hessen;
19448;20221120;20250505;671;50.4859;10.0082;Ehrenberg/Rhön-Wüstensachsen;Hessen;
19449;20221120;20250505;353;51.2308;8.9324;Vöhl-Hof Lauterbach;Hessen;
19450;20221120;20250505;337;50.2119;8.1050;Hohenstein/Untertaunus;Hessen;
19451;20220606;20250506;41;51.3093;6.2481;Nettetal-Breyell;Nordrhein-Westfalen;
19452;20220606;20250506;37;51.2381;6.1820;Brüggen/Schwalm;Nordrhein-Westfalen;
19453;20220716;20250506;50;51.2572;6.2911;Viersen-Dülken;Nordrhein-Westfalen;
19454;20220606;20250506;28;51.3910;6.2415;Straelen-Herongen;Nordrhein-Westfalen;
19455;20220606;20250506;26;51.5388;6.4143;Issum/Niederrhein;Nordrhein-Westfalen;
19456;20220606;20250506;13;51.7053;6.0542;Goch-Kessel;Nordrhein-Westfalen;
19457;20220606;20250506;20;51.6050;6.2313;Kevelaer-Weeze;Nordrhein-Westfalen;
19458;20220716;20250506;83;51.0705;6.3583;Erkelenz-Kückhoven;Nordrhein-Westfalen;
19459;20220606;20250506;38;51.2424;6.4605;Mönchengladbach-Neuwerk;Nordrhein-Westfalen;
19460;20220606;20250506;29;51.4530;6.3659;Kerken-Nieukerk;Nordrhein-Westfalen;
19461;20220606;20250506;63;51.1161;6.4096;Mönchengladbach-Wickrathberg;Nordrhein-Westfalen;
19462;20220606;20250506;23;51.6093;6.3604;Sonsbeck;Nordrhein-Westfalen;
19463;20220606;20250506;37;51.3326;6.4638;Tönisvorst-St. Tönis;Nordrhein-Westfalen;
19464;20220606;20250506;34;51.4538;6.2817;Straelen/Niederrhein;Nordrhein-Westfalen;
19465;20220716;20250506;31;51.4202;6.5020;Kempen-Tönisberg;Nordrhein-Westfalen;
19466;20230123;20250506;21;51.5631;6.2073;Kevelaer-Twisteden;Nordrhein-Westfalen;
19467;20220606;20250506;24;51.6652;6.2581;Uedem/Niederrhein;Nordrhein-Westfalen;
19469;20220606;20250506;29;51.4077;6.3243;Wachtendonk/Nette;Nordrhein-Westfalen;
19503;20220830;20250506;375;50.0820;6.6985;Eisenschmitt/Salm;Rheinland-Pfalz;Frei
19524;20220919;20250506;480;50.4508;6.7825;Wershofen (Flugplatz);Rheinland-Pfalz;Frei
19525;20230807;20250506;232;51.4279;9.0233;Arolsen-Schmillinghausen, Bad;Hessen;
19536;20220928;20250506;147;50.6783;6.9663;Swisttal-Buschhoven;Nordrhein-Westfalen;
19537;20220928;20250506;330;50.5673;6.5902;Kall-Scheven;Nordrhein-Westfalen;
19538;20220928;20250506;327;50.5683;6.8371;Euskirchen-Steinbach;Nordrhein-Westfalen;
19539;20220928;20250506;92;50.8308;6.7932;Erftstadt-Köttingen/Erft;Nordrhein-Westfalen;
19540;20220929;20250506;185;50.6536;6.7081;Zülpich-Enzen/Voreifel;Nordrhein-Westfalen;
19541;20220928;20240425;254;50.5741;7.0337;Grafschaft-Gelsdorf/Voreifel;Rheinland-Pfalz;
19542;20220927;20250506;495;50.2910;6.9128;Kelberg/Eifel;Rheinland-Pfalz;Frei
19574;20221103;20250506;472;49.9799;7.7683;Daxweiler;Rheinland-Pfalz;Frei
19575;20221103;20250506;318;50.4411;6.9261;Dümpelfeld;Rheinland-Pfalz;Frei
19576;20230901;20230908;249;49.8044;8.8582;Reinheim-Hundertmorgen;Hessen;Frei
19579;19640601;20051030;875;47.8194;8.3348;Bonndorf;Baden-Württemberg;Frei
19580;19750701;20051031;471;48.4951;9.4003;Urach, Bad/Erms;Baden-Württemberg;Frei
19581;19770601;20041231;600;48.6671;8.4700;Enzklösterle/Schwarzwald;Baden-Württemberg;Frei
19582;19760701;20010831;754;48.1419;8.4255;Königsfeld;Baden-Württemberg;Frei
19589;20230207;20250506;104;51.4967;7.5443;Dortmund (Lindstraße);Nordrhein-Westfalen;
19590;20230207;20250506;53;51.5137;7.1992;Bochum-Riemke;Nordrhein-Westfalen;
19591;20230207;20250506;64;51.6927;7.8837;Hamm (Eickhoffstraße);Nordrhein-Westfalen;
19592;20230207;20250506;61;51.6791;7.7929;Hamm (Hafenamt);Nordrhein-Westfalen;
19593;20230207;20250506;64;51.5889;7.7389;Bönen/Seseke;Nordrhein-Westfalen;
19594;20230207;20250506;49;51.7566;7.4598;Lüdinghausen/Stever (KA);Nordrhein-Westfalen;
19595;20230207;20250506;40;51.7023;7.3099;Datteln-Ahsen;Nordrhein-Westfalen;
19712;20230807;20250506;368;50.3071;9.2661;Brachttal-Spielberg/Osthessen;Hessen;
19715;20230807;20250506;150;49.8886;8.9168;Groß-Umstadt/Odenwald;Hessen;
19716;20230807;20250506;220;51.1734;9.3594;Gudensberg/Goldbach;Hessen;
19717;20230807;20250506;255;50.7430;8.2261;Haiger//Dill;Hessen;
19718;20230807;20250506;132;50.4013;8.9878;Nidda/Wetterau;Hessen;
19721;20230807;20250506;150;50.4732;8.2588;Weilburg/Lahntal;Hessen;
19744;20230807;20250506;271;50.7569;8.5177;Endbach,Bad;Hessen;
19747;20230807;20250110;374;50.7924;8.5465;Gladenbach-Runzhausen;Hessen;
19749;20230807;20250506;242;51.5336;9.4786;Hofgeismar-Beberbeck/Nieme;Hessen;
19750;20230807;20250506;514;51.3137;9.3735;Kassel-Wilhelmshöhe-Neuholland;Hessen;
19751;20230417;20250506;869;47.6203;10.4601;Oy-Mittelberg/Grüntensee;Bayern;Frei
19754;20230807;20250506;87;50.0360;8.2434;Wiesbaden/Rhein;Hessen;
19768;20230424;20250505;235;49.6672;8.0228;Kirchheimbolanden/Pfalz;Rheinland-Pfalz;Frei
19777;20240201;20250506;420;50.3397;6.7611;Gerolstein-Üxheim;Rheinland-Pfalz;Frei
19782;20240201;20250506;429;50.3489;7.0778;Vordereifel-Virneburg;Rheinland-Pfalz;Frei
19816;20230707;20250505;223;49.5989;8.0367;Göllheim/Pfalz;Rheinland-Pfalz;Frei
19817;20240201;20250505;206;49.7264;7.7761;Obermoschel;Rheinland-Pfalz;Frei
19833;20240801;20250506;40;51.1539;6.7590;Neuss (Am Blankenwasser);Nordrhein-Westfalen;Frei
19834;20240801;20250506;41;51.2050;6.7193;Neuss (Kläranlage Ost);Nordrhein-Westfalen;Frei
19835;20240801;20250506;39;51.1664;6.7075;Neuss (Kläranlage Süd);Nordrhein-Westfalen;Frei
19836;20240807;20250506;39;51.2284;6.6573;Neuss (Mühlenbachstraße);Nordrhein-Westfalen;Frei
19837;20240807;20250506;40;51.1320;6.7348;Neuss (Raiffeisenstraße);Nordrhein-Westfalen;Frei
19838;20240807;20250506;45;51.1592;6.6767;Neuss (Sportplatz Holzheim);Nordrhein-Westfalen;Frei
19839;20240802;20250506;38;51.2054;6.6668;Neuss (Steinhausstraße);Nordrhein-Westfalen;Frei
19851;20231011;20250505;576;50.4111;7.0430;Hohenleimbach;Rheinland-Pfalz;Frei
19852;20231011;20250505;106;50.0080;8.1540;Mainz (Lennebergwald);Rheinland-Pfalz;Frei
19856;20240801;20250505;625;47.6134;12.9819;Schönau am Königssee;Bayern;Frei
19858;20231114;20250505;233;49.8824;7.7763;Wallhausen/Gräfenbach;Rheinland-Pfalz;
19859;20231114;20250505;132;49.8216;8.0580;Wallertheim/Wiesbach;Rheinland-Pfalz;
19860;20231114;20250505;356;49.5372;7.9002;Neumühle/Alsenz;Rheinland-Pfalz;
19861;20231114;20250505;165;50.3544;7.3392;Kruft;Rheinland-Pfalz;
19862;20231110;20250506;193;49.6390;7.8225;Rockenhausen/Pfalz;Rheinland-Pfalz;
19863;20231114;20250505;214;50.5891;7.0342;Gelsdorf/Altbach;Rheinland-Pfalz;
19897;20240101;20250506;37;52.5040;13.4550;Berlin-Friedrichshain-Nord;Berlin;Frei
19898;20240101;20250506;39;52.4970;13.2820;Berlin-Halensee;Berlin;Frei
19917;20240325;20250505;153;49.9321;8.0767;Schwabenheim a.d. Selz;Rheinland-Pfalz;
20098;20250401;20250505;1019;48.5651;8.2284;Seebach (Nationalpark Schwarzwald);Baden-Württemberg;Frei
20107;20250327;20250505;311;49.9687;6.8272;Wittlich-Bergweiler;Rheinland-Pfalz;Frei
20111;20250411;20250505;363;49.8495;6.5241;Eisenach/Eifel;Rheinland-Pfalz;
